"user","tournament","selectedCategories","completedCategories","categoryAttempts","categoryAttempts.$*","askedQuestions","askedQuestions.$*","categoryScores","categoryScores.$*","registrationDate","totalScore","sendTourFeedback","_id","__v"
"6613f4c9ce72abb1ce9abea9","676876c92ff2f4658b307390","[""crime"",""lifestyle"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-24T06:30:08.352Z",0,true,"676a54f02ff2f4658b8f382d",0
"6613f4afce72abb1ce9abe43","676876c92ff2f4658b307390","[""technology"",""science"",""entertainment"",""current affairs""]","[]","{""technology"":1}",,"{""technology"":[""676ee7195bf888ef09cb2fd4"",""676c421fbfc7edab53be01db"",""676c421ebfc7edab53be01c3"",""676d93905bf888ef098c1e43"",""676d938f5bf888ef098c1e2b""]}",,"{""technology"":0}",,"2024-12-24T06:30:10.724Z",0,true,"676a54f22ff2f4658b8f38ad",1
"6613f4c5ce72abb1ce9abe97","676876c92ff2f4658b307390","[""tourism"",""entertainment"",""health"",""current affairs""]","[]","{""tourism"":1}",,"{""tourism"":[""676d97a25bf888ef098c261c"",""6769a34e2ff2f4658b6966fa"",""676d97a25bf888ef098c2622"",""676ee4e65bf888ef09cb2a96"",""6769a3512ff2f4658b696748""]}",,"{""tourism"":0}",,"2024-12-24T06:30:05.184Z",0,true,"676a54ed2ff2f4658b8f3786",1
"6613f4a9ce72abb1ce9abe2e","676876c92ff2f4658b307390","[""environment"",""tourism"",""lifestyle"",""current affairs""]","[""environment""]","{""environment"":2}",,"{""environment"":[""6769a4c22ff2f4658b69778e"",""676ee5bc5bf888ef09cb2c78"",""676af46d2ff2f4658ba8a43a"",""676ee5bb5bf888ef09cb2c66"",""676d95715bf888ef098c2230"",""676c430fbfc7edab53be04b0"",""676d95725bf888ef098c223c"",""676c4310bfc7edab53be04cb"",""6769a4c32ff2f4658b6977ac"",""676ee5bd5bf888ef09cb2c91""]}",,"{""environment"":0}",,"2024-12-24T06:30:04.656Z",0,true,"676a54ec2ff2f4658b8f3765",2
"6613f4dbce72abb1ce9abef1","676876c92ff2f4658b307390","[""crime"",""lifestyle"",""tourism"",""current affairs""]","[]","{""crime"":1}",,"{""crime"":[""676ee46e5bf888ef09cb283d"",""676d959e5bf888ef098c22b2"",""676c4337bfc7edab53be0542"",""6769a10a2ff2f4658b695ad9"",""676d95a05bf888ef098c22dc""]}",,"{""crime"":6}",,"2024-12-24T06:30:07.825Z",6,true,"676a54ef2ff2f4658b8f380c",1
"6613f4b8ce72abb1ce9abe64","676876c92ff2f4658b307390","[""environment"",""technology"",""world"",""current affairs""]","[""environment""]","{""environment"":2}",,"{""environment"":[""6769a4c52ff2f4658b697869"",""676af46a2ff2f4658ba8a3fe"",""676d95735bf888ef098c224e"",""676d95735bf888ef098c2254"",""676d95705bf888ef098c221d"",""676d95715bf888ef098c2230"",""676c430fbfc7edab53be04b0"",""6769a4c42ff2f4658b69785d"",""676c430fbfc7edab53be04a4"",""676ee5bd5bf888ef09cb2c85""]}",,"{""environment"":12}",,"2024-12-24T06:30:04.120Z",12,true,"676a54ec2ff2f4658b8f3757",2
"6613f4a6ce72abb1ce9abe22","676876c92ff2f4658b307390","[""education"",""science"",""business"",""current affairs""]","[""education""]","{""education"":2}",,"{""education"":[""676ee6755bf888ef09cb2ea0"",""676d96715bf888ef098c243c"",""676ee6735bf888ef09cb2e5d"",""676d966e5bf888ef098c2406"",""676c437bbfc7edab53be0617"",""676d96715bf888ef098c2436"",""676c437cbfc7edab53be0631"",""676d96725bf888ef098c2466"",""676af1f12ff2f4658ba89f43"",""6769a1a82ff2f4658b695c7c""]}",,"{""education"":17}",,"2024-12-24T06:30:09.141Z",17,true,"676a54f12ff2f4658b8f3859",2
"6613f4d4ce72abb1ce9abed6","676876c92ff2f4658b307390","[""politics"",""world"",""tourism"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-24T06:30:09.670Z",0,true,"676a54f12ff2f4658b8f387e",0
"6613f4d2ce72abb1ce9abecd","676876c92ff2f4658b307390","[""entertainment"",""technology"",""crime"",""current affairs""]","[]","{""entertainment"":1}",,"{""entertainment"":[""676ee5105bf888ef09cb2af7"",""676c439ebfc7edab53be06d5"",""676af13a2ff2f4658ba89ded"",""676c439abfc7edab53be0683"",""676ee5125bf888ef09cb2b27""]}",,"{""entertainment"":17}",,"2024-12-24T06:30:10.198Z",17,true,"676a54f22ff2f4658b8f388c",1
"6613f4c4ce72abb1ce9abe94","676876c92ff2f4658b307390","[""tourism"",""education"",""politics"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-24T06:30:06.241Z",0,true,"676a54ee2ff2f4658b8f37b7",0
"6613f4cace72abb1ce9abeac","676876c92ff2f4658b307390","[""sports"",""tourism"",""lifestyle"",""current affairs""]","[]","{""sports"":1}",,"{""sports"":[""6769a0162ff2f4658b695974"",""6769a0122ff2f4658b69590c"",""676af3712ff2f4658ba8a299"",""676c4274bfc7edab53be02ca"",""676d93c35bf888ef098c1f05""]}",,"{""sports"":0}",,"2024-12-24T06:30:07.297Z",0,true,"676a54ef2ff2f4658b8f3801",1
"6613f4abce72abb1ce9abe34","676876c92ff2f4658b307390","[""tourism"",""lifestyle"",""food"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-24T06:30:05.711Z",0,true,"676a54ed2ff2f4658b8f37aa",0
"6613f4bbce72abb1ce9abe70","676876c92ff2f4658b307390","[""science"",""entertainment"",""tourism"",""current affairs""]","[]","{""science"":1}",,"{""science"":[""676af0ca2ff2f4658ba89cbb"",""676d949a5bf888ef098c205f"",""676af0cb2ff2f4658ba89cc1"",""676af0ca2ff2f4658ba89ca9"",""676af0c82ff2f4658ba89c83""]}",,"{""science"":10}",,"2024-12-24T06:30:06.769Z",10,true,"676a54ee2ff2f4658b8f37d8",1
"661d1b2215323b828c65ac04","676876c92ff2f4658b307390","[""science"",""environment"",""crime"",""current affairs""]","[""science"",""environment"",""crime"",""current affairs""]","{""science"":2,""environment"":2,""crime"":2,""current affairs"":2}",,"{""science"":[""6769a1d12ff2f4658b695ce6"",""676ee6e25bf888ef09cb2f7f"",""676d949c5bf888ef098c2089"",""676af0ca2ff2f4658ba89ca9"",""676af0c92ff2f4658ba89c97"",""6769a1d12ff2f4658b695cf2"",""6769a1d12ff2f4658b695ce0"",""6769a1d02ff2f4658b695cc8"",""676ee6e15bf888ef09cb2f67"",""676af0cb2ff2f4658ba89cc7""],""environment"":[""676ee5bc5bf888ef09cb2c6c"",""676af4692ff2f4658ba8a3ec"",""676ee5bf5bf888ef09cb2cbc"",""676c430fbfc7edab53be04aa"",""676d95705bf888ef098c2217"",""676af46c2ff2f4658ba8a42e"",""6769a4c22ff2f4658b697794"",""676d956f5bf888ef098c220b"",""676d95705bf888ef098c2211"",""676af46b2ff2f4658ba8a410""],""crime"":[""676ee46e5bf888ef09cb283d"",""676d95a25bf888ef098c2315"",""676d95a05bf888ef098c22dc"",""676af2782ff2f4658ba8a01b"",""676c4336bfc7edab53be053a"",""676ee46c5bf888ef09cb2809"",""6769a10b2ff2f4658b695aeb"",""676c4339bfc7edab53be0572"",""6769a10a2ff2f4658b695acd"",""676c4338bfc7edab53be0554""],""current affairs"":[""676e9e7e5bf888ef09bfcdc0"",""676e9e755bf888ef09bfbd5d"",""676e9e7b5bf888ef09bfc7e4"",""676e9e7a5bf888ef09bfc7ac"",""676e9e7c5bf888ef09bfca86"",""676e9e7d5bf888ef09bfcabe"",""676e9e7f5bf888ef09bfcdd2"",""676e9e785bf888ef09bfc372"",""676e9e745bf888ef09bfbd36"",""676e9e775bf888ef09bfc34b""]}",,"{""science"":17,""environment"":21,""crime"":17,""current affairs"":84}",,"2024-12-24T13:33:25.360Z",139,false,"676ab8252ff2f4658b9fb078",12
"65b1ebbc90ba2e3794e9696d","676876c92ff2f4658b307390","[""world"",""health"",""science"",""current affairs""]","[""health"",""world"",""science"",""current affairs""]","{""current affairs"":2,""world"":2,""health"":2,""science"":2}",,"{""current affairs"":[""676e9e765bf888ef09bfc096"",""676e9e785bf888ef09bfc380"",""676e9e745bf888ef09bfbd36"",""676e9e775bf888ef09bfc34b"",""676e9e785bf888ef09bfc372"",""676e9e755bf888ef09bfbd6a"",""676e9e7f5bf888ef09bfcdd2"",""676e9e7a5bf888ef09bfc671"",""676e9e7d5bf888ef09bfca98"",""676e9e765bf888ef09bfc0bb""],""world"":[""67699edc2ff2f4658b69565d"",""67699edb2ff2f4658b69563f"",""676af3372ff2f4658ba8a1f9"",""676c413abfc7edab53bdff6b"",""676c413bbfc7edab53bdff8c"",""676d92c45bf888ef098c1c42"",""676ee4bc5bf888ef09cb2a18"",""676ee4b95bf888ef09cb29d0"",""676ee4b95bf888ef09cb29dc"",""676ee4bb5bf888ef09cb2a06""],""health"":[""676c42adbfc7edab53be0338"",""676c42aebfc7edab53be0344"",""676c42afbfc7edab53be035c"",""67699f642ff2f4658b695789"",""676ee5675bf888ef09cb2c03"",""676c42aebfc7edab53be033e"",""676af2252ff2f4658ba89fc4"",""67699f672ff2f4658b6957c0"",""676ee5655bf888ef09cb2bd1"",""676c42b0bfc7edab53be0374""],""science"":[""676af0cc2ff2f4658ba89ce6"",""676d949c5bf888ef098c207d"",""676ee6e25bf888ef09cb2f7f"",""676af0ca2ff2f4658ba89caf"",""6769a1cf2ff2f4658b695cc2"",""676c42cfbfc7edab53be03cf"",""676c42d0bfc7edab53be03ee"",""6769a1d12ff2f4658b695ce6"",""6769a1d22ff2f4658b695cf8"",""676af0cb2ff2f4658ba89cc1""]}",,"{""current affairs"":23,""world"":47,""health"":23,""science"":32}",,"2024-12-25T06:39:36.048Z",125,false,"676ba8a84799290bc7c566a9",12
"667d9d31ede918c194e96af9","676876c92ff2f4658b307390","[""health"",""food"",""entertainment"",""current affairs""]","[""food"",""health"",""current affairs"",""entertainment""]","{""food"":2,""health"":2,""current affairs"":2,""entertainment"":2}",,"{""food"":[""676c43d1bfc7edab53be0788"",""67699f372ff2f4658b695728"",""676d97545bf888ef098c2572"",""67699f372ff2f4658b695722"",""676c43cebfc7edab53be074b"",""676af4362ff2f4658ba8a3c0"",""67699f362ff2f4658b695710"",""676af4352ff2f4658ba8a3a8"",""676d97545bf888ef098c257e"",""676d97525bf888ef098c254e""],""health"":[""67699f682ff2f4658b6957d8"",""676d94655bf888ef098c1fd0"",""676d94665bf888ef098c1fdc"",""676ee5675bf888ef09cb2bfd"",""676c42adbfc7edab53be0338"",""676af2242ff2f4658ba89fb2"",""676af2242ff2f4658ba89fa0"",""67699f652ff2f4658b6957a1"",""676c42aebfc7edab53be034a"",""67699f652ff2f4658b695795""],""current affairs"":[""676e9e7a5bf888ef09bfc671"",""676e9e7b5bf888ef09bfc7d2"",""676e9e765bf888ef09bfc0bb"",""676e9e7e5bf888ef09bfcdc0"",""676e9e775bf888ef09bfc34b"",""676e9e7a5bf888ef09bfc7ac"",""676e9e785bf888ef09bfc380"",""676e9e7d5bf888ef09bfca98"",""676e9e745bf888ef09bfbd36"",""676e9e7d5bf888ef09bfcabe""],""entertainment"":[""676af1392ff2f4658ba89dcf"",""676ee5115bf888ef09cb2b1b"",""676c439ebfc7edab53be06ea"",""676ee5135bf888ef09cb2b39"",""676af13a2ff2f4658ba89de7"",""676af1382ff2f4658ba89dbc"",""676ee5135bf888ef09cb2b45"",""676ee5125bf888ef09cb2b2d"",""676ee5105bf888ef09cb2b03"",""676af1372ff2f4658ba89db0""]}",,"{""food"":11,""health"":37,""current affairs"":65,""entertainment"":34}",,"2024-12-25T16:29:46.038Z",147,false,"676c32fabfc7edab53b9fb12",12
"66210e6094d2c53bd0b70ccc","676876c92ff2f4658b307390","[""food"",""lifestyle"",""health"",""current affairs""]","[""food"",""health""]","{""health"":2,""food"":2,""lifestyle"":1,""current affairs"":1}",,"{""health"":[""67699f662ff2f4658b6957b9"",""676ee5655bf888ef09cb2bd7"",""676d94665bf888ef098c1fe2"",""67699f682ff2f4658b6957d2"",""676c42adbfc7edab53be032c"",""676ee5645bf888ef09cb2bb3"",""676af2252ff2f4658ba89fbe"",""676c42afbfc7edab53be035c"",""67699f642ff2f4658b695789"",""676d94665bf888ef098c1fdc""],""food"":[""676af4372ff2f4658ba8a3cc"",""67699f372ff2f4658b695722"",""676af4372ff2f4658ba8a3c6"",""67699f352ff2f4658b6956f8"",""676ee7a65bf888ef09cb317b"",""676d97525bf888ef098c254e"",""67699f362ff2f4658b695710"",""676af4352ff2f4658ba8a3a8"",""67699f362ff2f4658b69570a"",""676d97555bf888ef098c258b""],""lifestyle"":[""676ee4405bf888ef09cb20aa"",""676af3bb2ff2f4658ba8a32c"",""676ee4415bf888ef09cb20c5"",""676c4436bfc7edab53be08a3"",""676af3ba2ff2f4658ba8a30e""],""current affairs"":[""676e9e755bf888ef09bfbd5d"",""676e9e765bf888ef09bfc0bb"",""676e9e795bf888ef09bfc663"",""676e9e755bf888ef09bfbd6a"",""676e9e7b5bf888ef09bfc7e4""]}",,"{""health"":3,""food"":22,""lifestyle"":5,""current affairs"":0}",,"2024-12-25T16:31:55.195Z",30,false,"676c337bbfc7edab53ba1f44",8
"6613f494ce72abb1ce9abddf","676876c92ff2f4658b307390","[""sports"",""health"",""food"",""current affairs""]","[]","{""sports"":1}",,"{""sports"":[""6769a0152ff2f4658b695968"",""6769a0152ff2f4658b695960"",""676d93c15bf888ef098c1ed4"",""676c4271bfc7edab53be0294"",""676d93c05bf888ef098c1ebc""]}",,"{""sports"":27}",,"2024-12-26T06:30:40.751Z",27,true,"676cf810bfc7edab53e36c69",1
"6613f4d1ce72abb1ce9abec7","676876c92ff2f4658b307390","[""world"",""science"",""entertainment"",""current affairs""]","[]","{""world"":1}",,"{""world"":[""676d92c55bf888ef098c1c54"",""67699edb2ff2f4658b69563f"",""676d92c65bf888ef098c1c66"",""67699edc2ff2f4658b69565d"",""676d92c45bf888ef098c1c42""]}",,"{""world"":30}",,"2024-12-26T06:30:37.801Z",30,true,"676cf80dbfc7edab53e36bef",1
"6613f4a0ce72abb1ce9abe10","676876c92ff2f4658b307390","[""politics"",""science"",""entertainment"",""current affairs""]","[]","{""politics"":1}",,"{""politics"":[""676d92ee5bf888ef098c1d06"",""676af3f32ff2f4658ba8a35e"",""6769a2b22ff2f4658b695f67"",""676ee7495bf888ef09cb30c0"",""676ee74b5bf888ef09cb30ea""]}",,"{""politics"":0}",,"2024-12-26T06:30:41.284Z",0,true,"676cf811bfc7edab53e36c73",1
"6613f4ccce72abb1ce9abeb5","676876c92ff2f4658b307390","[""world"",""entertainment"",""crime"",""current affairs""]","[""world""]","{""world"":2}",,"{""world"":[""676c413abfc7edab53bdff6b"",""67699edb2ff2f4658b69563f"",""676d92c35bf888ef098c1c24"",""67699edc2ff2f4658b69565d"",""67699ede2ff2f4658b695694"",""676d92c65bf888ef098c1c60"",""676ee4b95bf888ef09cb29d0"",""676ee4bb5bf888ef09cb2a00"",""67699edc2ff2f4658b695657"",""676d92c75bf888ef098c1c82""]}",,"{""world"":0}",,"2024-12-26T06:30:38.884Z",0,true,"676cf80ebfc7edab53e36c1b",2
"6613f4dcce72abb1ce9abef7","676876c92ff2f4658b307390","[""politics"",""health"",""tourism"",""current affairs""]","[]","{""politics"":1}",,"{""politics"":[""676c4186bfc7edab53be006e"",""676d92ed5bf888ef098c1cf4"",""676c4186bfc7edab53be0074"",""676ee74a5bf888ef09cb30d8"",""6769a2b22ff2f4658b695f73""]}",,"{""politics"":0}",,"2024-12-26T06:30:38.339Z",0,true,"676cf80ebfc7edab53e36bfa",1
"6613f495ce72abb1ce9abde3","676876c92ff2f4658b307390","[""education"",""business"",""environment"",""current affairs""]","[""education"",""business""]","{""education"":2,""business"":2}",,"{""education"":[""676af1f02ff2f4658ba89f31"",""676af1ef2ff2f4658ba89f17"",""676d96715bf888ef098c243c"",""676c437bbfc7edab53be061d"",""6769a1a72ff2f4658b695c64"",""676af1f02ff2f4658ba89f1d"",""676ee6735bf888ef09cb2e69"",""676af1ef2ff2f4658ba89f0f"",""6769a1a62ff2f4658b695c4b"",""676af1f12ff2f4658ba89f43""],""business"":[""676c41d6bfc7edab53be0147"",""676d936b5bf888ef098c1d8e"",""676ee64f5bf888ef09cb2e02"",""676ee64d5bf888ef09cb2dde"",""6769a1622ff2f4658b695b9b"",""6769a1632ff2f4658b695bb9"",""676af2f92ff2f4658ba8a148"",""676ee6505bf888ef09cb2e28"",""6769a1642ff2f4658b695bbf"",""676ee64e5bf888ef09cb2df0""]}",,"{""education"":8,""business"":12}",,"2024-12-26T06:30:39.949Z",20,true,"676cf80fbfc7edab53e36c44",4
"6613f497ce72abb1ce9abdec","676876c92ff2f4658b307390","[""business"",""crime"",""politics"",""current affairs""]","[]","{""business"":1}",,"{""business"":[""676c41d5bfc7edab53be013b"",""676c41d6bfc7edab53be0153"",""676ee6505bf888ef09cb2e1c"",""6769a1652ff2f4658b695bd1"",""676af2fa2ff2f4658ba8a158""]}",,"{""business"":8}",,"2024-12-26T06:30:42.353Z",8,true,"676cf812bfc7edab53e36ca0",1
"6613f4c7ce72abb1ce9abea0","676876c92ff2f4658b307390","[""environment"",""technology"",""entertainment"",""current affairs""]","[""environment""]","{""environment"":2}",,"{""environment"":[""676ee5be5bf888ef09cb2cb0"",""676ee5bd5bf888ef09cb2c91"",""676af46a2ff2f4658ba8a3fe"",""676af46c2ff2f4658ba8a42e"",""676d95735bf888ef098c225a"",""676c430fbfc7edab53be04a4"",""6769a4c32ff2f4658b6977ac"",""6769a4c42ff2f4658b69784a"",""676c4311bfc7edab53be04e3"",""676ee5bb5bf888ef09cb2c66""]}",,"{""environment"":0}",,"2024-12-26T06:30:42.890Z",0,true,"676cf812bfc7edab53e36cbf",2
"6613f4d7ce72abb1ce9abee2","676876c92ff2f4658b307390","[""food"",""health"",""education"",""current affairs""]","[]","{""food"":1}",,"{""food"":[""676d97555bf888ef098c258b"",""676c43d0bfc7edab53be0770"",""67699f372ff2f4658b695722"",""67699f382ff2f4658b695746"",""676c43d0bfc7edab53be077c""]}",,"{""food"":0}",,"2024-12-26T06:30:43.421Z",0,true,"676cf813bfc7edab53e36cc9",1
"6613f4dece72abb1ce9abf00","676876c92ff2f4658b307390","[""science"",""crime"",""entertainment"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-26T06:30:39.417Z",0,true,"676cf80fbfc7edab53e36c23",0
"661d1c43d3779bd18c70c9aa","676876c92ff2f4658b307390","[""world"",""politics"",""sports"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-27T03:52:37.521Z",0,true,"676e24855bf888ef09acfb62",0
"6613f4a1ce72abb1ce9abe13","676876c92ff2f4658b307390","[""business"",""entertainment"",""tourism"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-27T06:30:39.065Z",0,true,"676e498f5bf888ef09b1b53e",0
"6613f4acce72abb1ce9abe3a","676876c92ff2f4658b307390","[""food"",""tourism"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-27T06:30:41.481Z",0,true,"676e49915bf888ef09b1b594",0
"6613f4bbce72abb1ce9abe6d","676876c92ff2f4658b307390","[""food"",""health"",""business"",""current affairs""]","[]","{""food"":1}",,"{""food"":[""676c43d0bfc7edab53be0776"",""676d97515bf888ef098c252a"",""676af4362ff2f4658ba8a3ae"",""676d97525bf888ef098c2554"",""676d97515bf888ef098c2530""]}",,"{""food"":4}",,"2024-12-27T06:30:42.556Z",4,true,"676e49925bf888ef09b1b5bc",1
"6613f4a2ce72abb1ce9abe16","676876c92ff2f4658b307390","[""tourism"",""world"",""crime"",""current affairs""]","[""tourism""]","{""tourism"":2}",,"{""tourism"":[""676c445abfc7edab53be0949"",""676c445abfc7edab53be0943"",""676af2a22ff2f4658ba8a09e"",""676c4459bfc7edab53be092a"",""6769a34f2ff2f4658b696712"",""676d97a45bf888ef098c2652"",""676d97a35bf888ef098c263a"",""676d97a25bf888ef098c261c"",""676d97a35bf888ef098c262e"",""6769a34e2ff2f4658b6966fa""]}",,"{""tourism"":25}",,"2024-12-27T06:30:43.091Z",25,true,"676e49935bf888ef09b1b5c7",2
"6613f49ece72abb1ce9abe0a","676876c92ff2f4658b307390","[""science"",""crime"",""business"",""current affairs""]","[""science""]","{""science"":2}",,"{""science"":[""676d949a5bf888ef098c2053"",""676d949b5bf888ef098c2071"",""676c42d1bfc7edab53be03fa"",""676af0c82ff2f4658ba89c89"",""676af0c82ff2f4658ba89c7b"",""676c42cfbfc7edab53be03d6"",""676af0cb2ff2f4658ba89cc1"",""676d949c5bf888ef098c2089"",""676ee6e15bf888ef09cb2f67"",""676ee6df5bf888ef09cb2f39""]}",,"{""science"":2}",,"2024-12-27T06:30:40.946Z",2,true,"676e49905bf888ef09b1b575",2
"6613f4a6ce72abb1ce9abe25","676876c92ff2f4658b307390","[""lifestyle"",""food"",""environment"",""current affairs""]","[]","{""lifestyle"":1}",,"{""lifestyle"":[""676c4435bfc7edab53be0883"",""676ee4415bf888ef09cb20b8"",""676d97765bf888ef098c25ba"",""676c4434bfc7edab53be0877"",""676d97785bf888ef098c25f6""]}",,"{""lifestyle"":7}",,"2024-12-27T06:30:39.870Z",7,true,"676e498f5bf888ef09b1b549",1
"6613f4b1ce72abb1ce9abe49","676876c92ff2f4658b307390","[""food"",""world"",""entertainment"",""current affairs""]","[""food""]","{""food"":2,""world"":1}",,"{""food"":[""676af4362ff2f4658ba8a3ae"",""676af4372ff2f4658ba8a3cc"",""676ee7a25bf888ef09cb3133"",""67699f352ff2f4658b6956f8"",""676af4382ff2f4658ba8a3d8"",""676ee7a35bf888ef09cb313f"",""67699f372ff2f4658b695722"",""676c43cfbfc7edab53be0757"",""676ee7a35bf888ef09cb314b"",""676c43d0bfc7edab53be0770""],""world"":[""676c413dbfc7edab53bdffb1"",""676af3382ff2f4658ba8a217"",""676d92c25bf888ef098c1c1e"",""67699edd2ff2f4658b695663"",""676c4139bfc7edab53bdff65""]}",,"{""food"":22,""world"":2}",,"2024-12-27T06:30:38.529Z",24,true,"676e498e5bf888ef09b1b516",3
"6613f4bace72abb1ce9abe6a","676876c92ff2f4658b307390","[""science"",""business"",""tourism"",""current affairs""]","[""science""]","{""science"":2}",,"{""science"":[""676ee6de5bf888ef09cb2f33"",""676af0cc2ff2f4658ba89cda"",""676af0cc2ff2f4658ba89cd4"",""6769a1d12ff2f4658b695cf2"",""676af0cc2ff2f4658ba89ce6"",""676d949a5bf888ef098c2053"",""676ee6df5bf888ef09cb2f47"",""676d949a5bf888ef098c205f"",""676af0ca2ff2f4658ba89caf"",""676d949a5bf888ef098c2059""]}",,"{""science"":5}",,"2024-12-27T06:30:40.409Z",5,true,"676e49905bf888ef09b1b56a",2
"6613f4a5ce72abb1ce9abe1f","676876c92ff2f4658b307390","[""world"",""sports"",""science"",""current affairs""]","[]","{}",,"{}",,"{}",,"2024-12-27T06:30:37.984Z",0,true,"676e498d5bf888ef09b1b511",0
"6613f4b1ce72abb1ce9abe4c","676876c92ff2f4658b307390","[""lifestyle"",""crime"",""world"",""current affairs""]","[]","{""lifestyle"":1}",,"{""lifestyle"":[""676ee43d5bf888ef09cb2055"",""676ee43f5bf888ef09cb2087"",""676c4431bfc7edab53be083b"",""676c4432bfc7edab53be0847"",""676d97795bf888ef098c2602""]}",,"{""lifestyle"":3}",,"2024-12-27T06:30:43.626Z",3,true,"676e49935bf888ef09b1b5e6",1
"653548118a2815874166fa66","676876c92ff2f4658b307390","[""world"",""sports"",""entertainment"",""current affairs""]","[""world"",""sports"",""entertainment"",""current affairs""]","{""world"":2,""sports"":2,""entertainment"":2,""current affairs"":2}",,"{""world"":[""676af3362ff2f4658ba8a1ed"",""676c413bbfc7edab53bdff92"",""676d92c65bf888ef098c1c60"",""676ee4ba5bf888ef09cb29f4"",""67699ede2ff2f4658b69568e"",""676ee4ba5bf888ef09cb29ee"",""676d92c55bf888ef098c1c54"",""676af3372ff2f4658ba8a1ff"",""676af33a2ff2f4658ba8a240"",""676ee4bb5bf888ef09cb29fa""],""sports"":[""676af3742ff2f4658ba8a2db"",""6769a0142ff2f4658b695946"",""676ee5f15bf888ef09cb2d2e"",""6769a0152ff2f4658b695960"",""676c4272bfc7edab53be02a6"",""6769a0122ff2f4658b695927"",""6769a0142ff2f4658b695952"",""676c4273bfc7edab53be02be"",""676ee5f45bf888ef09cb2d64"",""676af3712ff2f4658ba8a299""],""entertainment"":[""67699f8d2ff2f4658b69581c"",""676ee5105bf888ef09cb2b09"",""676ee5105bf888ef09cb2b03"",""676ee5135bf888ef09cb2b39"",""67699f902ff2f4658b695868"",""676c439abfc7edab53be0683"",""676c439dbfc7edab53be06c3"",""676ee5125bf888ef09cb2b33"",""676ee5115bf888ef09cb2b0f"",""676ee5105bf888ef09cb2afd""],""current affairs"":[""676e9e775bf888ef09bfc34b"",""676e9e7c5bf888ef09bfca86"",""676e9e7b5bf888ef09bfc7e4"",""676e9e7b5bf888ef09bfc7d2"",""676e9e7a5bf888ef09bfc671"",""676e9e7d5bf888ef09bfca98"",""676e9e785bf888ef09bfc372"",""676e9e785bf888ef09bfc380"",""676e9e7a5bf888ef09bfc7ac"",""676e9e765bf888ef09bfc0bb""]}",,"{""world"":89,""sports"":16,""entertainment"":41,""current affairs"":44}",,"2024-12-27T13:37:01.258Z",190,false,"676ead7d5bf888ef09c290ed",12
"6613f495ce72abb1ce9abde3","66f8fa2cffc6cec786b4fe8d","[""world"",""technology"",""science"",""current affairs""]","[]","{""world"":1,""technology"":1}",,"{""world"":[""6734e439c99968b6e4f93ec8"",""6760654a03a5fed9204807f0"",""6760654703a5fed920480793"",""6740bfe1d59f3dd47dd55e76"",""676c4139bfc7edab53bdff59""],""technology"":[""677039655bf888ef090af366"",""676459c79634f2d1b19dcd66"",""6730ee8622b3573b619b120d"",""67548697e78433a9dcbfa383"",""6719367874cda7fbcdb3b325""]}",,"{""world"":0,""technology"":55}",,"2024-12-29T05:31:02.061Z",55,true,"6770de961d4fffe48d1cc739",2
